CO_UNIDADE;CO_CNES;NO_FANTASIA;CO_CEP;TP_UNIDADE;ESTADO_CODIGO;CO_TIPO_ESTABELECIMENTO;ANO;MES;CO_SUB_TIPO_UNIDADE;TIPO;MUNICIPIO_CODIGO;ESTADO_NOME;ESTADO_POPULACAO;MUNICIPIO_NOME;MUNICIPIO_POPULACAO;ESTADO_SIGLA;REGIAO_SAUDE_CODIGO;REGIAO_SAUDE_NOME;REGIAO_SAUDE_POPULACAO
3526709183663;9183663;CAPS AD LEME;13611430;70;35;;2018;12;5;CAPS ALCOOL E DROGA;352670;São Paulo;46024937;Leme;97516;SP;35101;Araras;334615
3144009260439;9260439;CENTRO DE ATENCAO PSICOSSOCIAL CAPS INFANTO JUVENIL MUTUM;36955000;70;31;;2018;12;4;CAPS INFANTO/JUVENIL;314400;Minas Gerais;20732660;Mutum;27634;MG;31059;Manhuaçu;344382
2905409266526;9266526;CAPS DURVALINA MEIRELES LUZ DOS SANTOS;45420000;70;29;;2018;12;1;CAPS I;290540;Bahia;14659023;Cairu;17591;BA;29027;Valença;299868
4127509299068;9299068;CAPSTI CENTRO DE ATENCAO PSICOSSOCIAL DE TIBAGI;84300000;70;41;;2018;12;1;CAPS I;412750;Paraná;11835379;Tibagi;18612;PR;41021;21ª RS Telêmaco Borba;179380
2611909316396;9316396;CAPS RIO FORMOSO;55570000;70;26;;2018;12;1;CAPS I;261190;Pernambuco;9051113;Rio Formoso;19905;PE;26008;Palmares;506802
2613505985617;5985617;CAPS TARCISIO SOBREIRA DA SILVA;56950000;70;26;;2018;12;1;CAPS I;261350;Pernambuco;9051113;São José do Belmonte;34836;PE;26012;Serra Talhada;236209
2610005561752;5561752;CAPS REGINALDO PEREIRA DO NASCIMENTO;55540000;70;26;;2018;12;1;CAPS I;261000;Pernambuco;9051113;Palmares;53987;PE;26008;Palmares;506802
2503909431004;9431004;CENTRO DE ATENCAO PSICOSSOCIAL;58530000;70;25;;2018;12;1;CAPS I;250390;Paraíba;4030961;Camalaú;6031;PB;25005;5ª Região;110484
2507005277469;5277469;CENTRO DE ATENCAO PSICOSSOCIAL I CAPS I;58780000;70;25;;2018;12;1;CAPS I;250700;Paraíba;4030961;Itaporanga;23623;PB;25007;7ª Região;141389
3124203394611;3394611;CENTRO DE ATENCAO PSICOSSOCIAL CAPS 1 ESPERA FELIZ;36830000;70;31;;2018;12;1;CAPS I;312420;Minas Gerais;20732660;Espera Feliz;24081;MG;31042;Carangola;126654
4114803384799;3384799;CAPS I CENTRO DE ATENDIMENTO PSICOSSOCIAL MARIALVA PR;86990000;70;41;;2018;12;1;CAPS I;411480;Paraná;11835379;Marialva;47028;PR;41015;15ª RS Maringá;930490
4214203485641;3485641;CAPS CENTRO DE ATENCAO PSICOSSOCIAL;89850000;70;42;0;2018;12;1;CAPS I;421420;Santa Catarina;7762154;Quilombo;11027;SC;42002;Oeste;404112
2511305923980;5923980;CAPS INFANTIL DE PIANCO;58765000;70;25;;2018;12;4;CAPS INFANTO/JUVENIL;251130;Paraíba;4030961;Piancó;16471;PB;25007;7ª Região;141389
3539303531112;3531112;CAPSI PIRASSUNUNGA;13630020;70;35;;2018;12;4;CAPS INFANTO/JUVENIL;353930;São Paulo;46024937;Pirassununga;73436;SP;35101;Araras;334615
1100123492141;3492141;CENTRO DE ATENCAO PSICOSSOCIAL CAPS II RAIO DE LUZ;76900020;70;11;;2018;12;2;CAPS II;110012;Rondônia;1616379;Ji-Paraná;136825;RO;11003;Central;341752
2506303540014;3540014;CENTRO DE ATENCAO PSICOSSOCIAL DR LUIZ WYLLIAN AYRES;58200000;70;25;;2018;12;2;CAPS II;250630;Paraíba;4030961;Guarabira;57661;PB;25002;2ª Região;292135
2304405162289;5162289;CAPS AD SER IV;60714230;70;23;;2018;12;5;CAPS ALCOOL E DROGA;230440;Ceará;8936431;Fortaleza;2596157;CE;23001;1ª Região Fortaleza;2822811
2304405168333;5168333;CAPS AD SER I;60325640;70;23;;2018;12;5;CAPS ALCOOL E DROGA;230440;Ceará;8936431;Fortaleza;2596157;CE;23001;1ª Região Fortaleza;2822811
2614503876861;3876861;CENTRO DE ATENCAO PSICOSSOCIAL DAVID SALVIANO DE ALBUQUERQUE;55750000;70;26;17;2018;12;1;CAPS I;261450;Pernambuco;9051113;Surubim;63979;PE;26006;Limoeiro;562022
2301002723522;2723522;CAPS DE AQUIRAZ 1;61700000;70;23;;2018;12;1;CAPS I;230100;Ceará;8936431;Aquiraz;92281;CE;23001;1ª Região Fortaleza;2822811
2307603585514;3585514;CENTRO DE ATENCAO PSICOSOCIAL CAPS LIMOEIRO DO NORTE;62930000;70;23;;2018;12;1;CAPS I;230760;Ceará;8936431;Limoeiro do Norte;59515;CE;23010;10ª Região Limoeiro do Norte;216049
2208303688933;3688933;CENTRO DE ATENCAO PSICOSOCIAL CAPS I PIRACURUCA;64240000;70;22;0;2018;12;1;CAPS I;220830;Piauí;3270174;Piracuruca;28906;PI;22003;Cocais;400760
3201203744264;3744264;CAPS CACHOEIRO DE ITAPEMIRIM;29303370;70;32;;2018;12;2;CAPS II;320120;Espírito Santo;3975100;Cachoeiro de Itapemirim;196133;ES;32004;Sul;678629
4205903667359;3667359;CAPS I;89110082;70;42;;2018;12;1;CAPS I;420590;Santa Catarina;7762154;Gaspar;73053;SC;42006;Médio Vale do Itajaí;818309
2703803747476;3747476;CAPS I JOSE ANGELO DA SILVA;57980000;70;27;;2018;12;1;CAPS I;270380;Alagoas;3125254;Joaquim Gomes;17080;AL;27003;3ª Região de Saúde;193044
2707303709868;3709868;CAPS GEMINA DE GUSMAO MONTEIRO;57900000;70;27;;2018;12;1;CAPS I;270730;Alagoas;3125254;Porto Calvo;23708;AL;27002;2ª Região de Saúde;157642
2708803747468;3747468;CAPS I NELSON MOREIRA;57275000;70;27;;2018;12;1;CAPS I;270880;Alagoas;3125254;São Sebastião;31788;AL;27007;7ª Região de Saúde;509828
1200203733211;3733211;CENTRO DE ATENCAO PSICOSSOCIAL CAPS NAUAS TEREZA BILOTO;69980000;70;12;;2018;12;2;CAPS II;120020;Acre;829780;Cruzeiro do Sul;94345;AC;12003;Juruá e Tarauacá/Envira;235227
4306903552640;3552640;CENTRO DE ATENCAO PSICOSSOCIAL ENCRUZILHADA DO SUL;96610000;70;43;;2018;12;1;CAPS I;430690;Rio Grande do Sul;11088065;Encruzilhada do Sul;22276;RS;43027;Região 27 - Jacuí Centro;187115
3144003843319;3843319;CENTRO DE ATENCAO PSICOSSOCIAL CAPS I MUTUM;36955000;70;31;;2018;12;1;CAPS I;314400;Minas Gerais;20732660;Mutum;27634;MG;31059;Manhuaçu;344382
2701003775488;3775488;CENTRO DE ATENCAO PSICOSSOCIAL CAPS I;57680000;70;27;;2018;12;1;CAPS I;270100;Alagoas;3125254;Boca da Mata;21175;AL;27005;5ª Região de Saúde;187516
2703003842185;3842185;CAPS EXPEDITO ANTONIO DA SILVA;57890000;70;27;;2018;12;1;CAPS I;270300;Alagoas;3125254;Ibateguara;13699;AL;27003;3ª Região de Saúde;193044
2931307721730;7721730;CAPS DE TAPIRAMUTA;44840000;70;29;;2018;12;1;CAPS I;293130;Bahia;14659023;Tapiramutá;15884;BA;29014;Jacobina;381660
2603707736959;7736959;CENTRO DE ATENCAO PSICOSSOCIAL DE CANHOTINHO;55420000;70;26;;2018;12;1;CAPS I;260370;Pernambuco;9051113;Canhotinho;24340;PE;26004;Garanhuns;537943
1703807719396;7719396;CENTRO DE ATENCAO PSICOSSOCIAL DE BURITI DO TOCANTINS;77995000;70;17;;2018;12;1;CAPS I;170380;Tocantins;1584306;Buriti do Tocantins;10346;TO;17002;Bico do Papagaio;200070
2930607720157;7720157;CENTRO DE ATENCAO PSICOSSOCIAL DE SERROLANDIA;44710000;70;29;;2018;12;1;CAPS I;293060;Bahia;14659023;Serrolândia;13320;BA;29014;Jacobina;381660
2600707743807;7743807;CENTRO DE ATENCAO PSICOSSOCIAL DE ALIANCA;55890000;70;26;17;2018;12;1;CAPS I;260070;Pernambuco;9051113;Aliança;35245;PE;26005;Goiana;300627
3519607764804;7764804;CAPS AD DE IBITINGA;14940000;70;35;;2018;12;5;CAPS ALCOOL E DROGA;351960;São Paulo;46024937;Ibitinga;59371;SP;35032;Centro Oeste do DRS III;136493
4200103629368;3629368;CENTRO DE ATENCAO PSCICOSSOCIAL CAPS;89830000;70;42;;2018;12;1;CAPS I;420010;Santa Catarina;7762154;Abelardo Luz;17389;SC;42003;Xanxerê;205250
4303503785378;3785378;UNIDADE AMB 14 CENTRO DE ATENCAO PSICOSOCIAL CAPS I;96180000;70;43;;2018;12;1;CAPS I;430350;Rio Grande do Sul;11088065;Camaquã;61598;RS;43009;Região 09 - Carbonífera/Costa Doce;381871
4321503772381;3772381;CENTRO DE ATENDIMENTO PSICOSSOCIAL RENASCER;95560000;70;43;;2018;12;1;CAPS I;432150;Rio Grande do Sul;11088065;Torres;41709;RS;43004;Região 04 - Belas Praias;176528
2304102481146;2481146;CENTRO DE ATENCAO PSICOSSOCIAL CAPS;63700000;70;23;;2018;12;1;CAPS I;230410;Ceará;8936431;Crateús;75394;CE;23015;15ª Região Crateús;290296
3300803814580;3814580;CAPS DE CACHOEIRAS DE MACACU;28680000;70;33;;2018;12;1;CAPS I;330080;Rio de Janeiro;16615526;Cachoeiras de Macacu;53887;RJ;33009;Serrana;972989
2513703263177;3263177;CENTRO DE ATENDIMENTO PSICOSOCIAL CAPSII;58300220;70;25;;2018;12;2;CAPS II;251370;Paraíba;4030961;Santa Rita;148479;PB;25001;1ª Região Mata Atlântica;1391802
3136707139225;7139225;CENTRO DE ATENCAO PSICOSSOCIAL CAPS II LESTE;36015440;70;31;;2018;12;2;CAPS II;313670;Minas Gerais;20732660;Juiz de Fora;557777;MG;31097;Juiz de Fora;608847
2305402499266;2499266;CAPS DE ICO 2;63430000;70;23;;2018;12;2;CAPS II;230540;Ceará;8936431;Icó;62125;CE;23017;17ª Região Icó;159484
3537302071029;2071029;CAPS NOSSA SENHORA APARECIDA PENAPOLIS;16300001;70;35;;2018;12;2;CAPS II;353730;São Paulo;46024937;Penápolis;62093;SP;35023;Consórcios do DRS II;263434
3302507131666;7131666;CAPSI CENTRO DE ATENCAO PSICOSSOCIAL INFANTO JUVENIL;25900288;70;33;17;2018;12;4;CAPS INFANTO/JUVENIL;330250;Rio de Janeiro;16615526;Magé;248208;RJ;33005;Metropolitana I;10089639
2914202805014;2805014;CAPS I CAPS DE IRAJUBA;45370000;70;29;;2018;12;1;CAPS I;291420;Bahia;14659023;Irajuba;6100;BA;29015;Jequié;490737
3152507136765;7136765;CAPS AD NOVO CAMINHO POUSO ALEGRE;37555100;70;31;;2018;12;5;CAPS ALCOOL E DROGA;315250;Minas Gerais;20732660;Pouso Alegre;162028;MG;31007;Pouso Alegre;584894
3131702709627;2709627;CAPS CENTRO DE ATENCAO PSICOSSOCIAL;35900072;70;31;;2018;12;2;CAPS II;313170;Minas Gerais;20732660;Itabira;110335;MG;31021;Itabira;223116
3551003018504;3018504;CAPS II DOMINGOS STAMATO SAO VICENTE;11390000;70;35;;2018;12;2;CAPS II;355100;São Paulo;46024937;São Vicente;334632;SP;35041;Baixada Santista;1835584
3512407113641;7113641;CAPS MENTES BRILHANTES;13490000;70;35;;2018;12;1;CAPS I;351240;São Paulo;46024937;Cordeirópolis;26585;SP;35102;Limeira;373641
4125507125313;7125313;CAPS II SAO JOSE DOS PINHAIS;83005460;70;41;0;2018;12;2;CAPS II;412550;Paraná;11835379;São José dos Pinhais;327746;PR;41002;2ª RS Metropolitana;3742171
2507703057933;3057933;CENTRO DE ATENCAO PSICOSSOCIAL DR ANTONIO MARINHEIRO;58660000;70;25;0;2018;12;1;CAPS I;250770;Paraíba;4030961;Juazeirinho;17004;PB;25016;16ª Região;553480
5208807126220;7126220;CAPS CIDADE DAS FLORES;75370000;70;52;;2018;12;1;CAPS I;520880;Goiás;6950976;Goianira;69511;GO;52001;Central;1872683
2514507081359;7081359;CENTRO DE ATENCAO PSICOSSOCIAL SOCORRO BATISTA CAPS I;58940000;70;25;;2018;12;1;CAPS I;251450;Paraíba;4030961;São José de Piranhas;19116;PB;25009;9ª Região;172116
2904203002896;3002896;CENTRO DE ATENCAO PSICOSSOCIAL URBINO TUNES CAPS;46570000;70;29;;2018;12;1;CAPS I;290420;Bahia;14659023;Botuporã;11040;BA;29007;Guanambi;466785
1503707064586;7064586;CAPS DE ITUPIRANGA;68580000;70;15;;2018;12;1;CAPS I;150370;Pará;8442962;Itupiranga;53873;PA;15003;Carajás;935087
2615407086547;7086547;CAPS I;55125000;70;26;;2018;12;1;CAPS I;261540;Pernambuco;9051113;Toritama;40375;PE;26003;Caruaru;1330571
3135107085141;7085141;UNIDADE DE ACOLHIMENTO INFANTU JUVENIL UAI;39440280;70;31;;2018;12;4;CAPS INFANTO/JUVENIL;313510;Minas Gerais;20732660;Janaúba;70001;MG;31052;Janaúba/Monte Azul;263422
3543402044986;2044986;CAPS II PROF DR CLAUDIO ROBERTO CARVALHO RODRIGUES;14015100;70;35;;2018;12;2;CAPS II;354340;São Paulo;46024937;Ribeirão Preto;702739;SP;35132;Aquífero Guarani;919373
2501905689236;5689236;CENTRO DE ATENCAO PSICOSSOCIAL CAPS I;58255000;70;25;;2018;12;1;CAPS I;250190;Paraíba;4030961;Belém;16189;PB;25002;2ª Região;292135
3300707075901;7075901;CAPS AD EDUARDO GUIMARAES ROCHA;28905020;70;33;;2018;12;5;CAPS ALCOOL E DROGA;330070;Rio de Janeiro;16615526;Cabo Frio;214057;RJ;33002;Baixada Litorânea;824674
3543407085281;7085281;CAPS INFANTIL LUIZ CARLOS DE SOUSA;14025100;70;35;;2018;12;4;CAPS INFANTO/JUVENIL;354340;São Paulo;46024937;Ribeirão Preto;702739;SP;35132;Aquífero Guarani;919373
4307604064798;4064798;CENTRO DE SAUDE MENTAL CAPS I E VELHA;93600300;70;43;;2018;12;1;CAPS I;430760;Rio Grande do Sul;11088065;Estância Velha;48682;RS;43007;Região 07 - Vale dos Sinos;792474
3300452289644;2289644;CAPS ADULTO BELFORD ROXO;26135040;70;33;0;2018;12;1;CAPS I;330045;Rio de Janeiro;16615526;Belford Roxo;446731;RJ;33005;Metropolitana I;10089639
4313202238314;2238314;CENTRO DE ATENCAO PSICO SOCIAL CAPS;95150000;70;43;;2018;12;1;CAPS I;431320;Rio Grande do Sul;11088065;Nova Petrópolis;28579;RS;43023;Região 23 - Caxias e Hortênsias;637133
5300107698437;7698437;CAPS I RECANTO DAS EMAS;72621400;70;53;;2018;12;2;CAPS II;530025;Distrito Federal;2923369;Recanto das Emas;101058;DF;53008;SUDOESTE;766477
1600303041859;3041859;SES AP CENTRO DE ATENCAO PSICOSSOCIAL ESPACO ACOLHER;68903003;70;16;;2018;12;5;CAPS ALCOOL E DROGA;160030;Amapá;774268;Macapá;478448;AP;16001;Área Central;530034
4316802254972;2254972;CENTRO DE ATENCAO PSICOSSOCIAL II;96810204;70;43;;2018;12;2;CAPS II;431680;Rio Grande do Sul;11088065;Santa Cruz do Sul;133136;RS;43028;Região 28 - Vinte e Oito;339548
3301707032862;7032862;CENTRO DE ATENCAO PSICOSSOCIAL IMBARIE;25070260;70;33;;2018;12;2;CAPS II;330170;Rio de Janeiro;16615526;Duque de Caxias;782799;RJ;33005;Metropolitana I;10089639
1100202806495;2806495;CAPS DO MUNICIPIO DE PORTO VELHO;76820739;70;11;;2018;12;2;CAPS II;110020;Rondônia;1616379;Porto Velho;461748;RO;11004;Madeira-Mamoré;558625
4305102223511;2223511;CAPS REVIVER 24 HORAS;95010002;70;43;;2018;12;6;CAPS ALCOOL E DROGAS III - MUNICIPAL;430510;Rio Grande do Sul;11088065;Caxias do Sul;503068;RS;43023;Região 23 - Caxias e Hortênsias;637133
3119302151804;2151804;CENTRO DE ATENCAO PSICOSSOCIAL;38550000;70;31;;2018;12;1;CAPS I;311930;Minas Gerais;20732660;Coromandel;29233;MG;31074;Patrocínio / Monte Carmelo;195496
2203707107145;7107145;CENTRO DE ATENCAO PSICOSSOCIAL CAPS I DE ESPERANTINA;64180000;70;22;;2018;12;1;CAPS I;220370;Piauí;3270174;Esperantina;40968;PI;22003;Cocais;400760
2601057095430;7095430;CAPS DR IVALDO RUFINO;53690000;70;26;;2018;12;1;CAPS I;260105;Pernambuco;9051113;Araçoiaba;19314;PE;26010;Recife;3974714
2104005611717;5611717;CENTRO DE ATENCAO PSICOSSOCIAL GENTIL CARNEIRO LEITE;65750000;70;21;17;2018;12;1;CAPS I;210400;Maranhão;6800605;Esperantinópolis;18355;MA;21010;Pedreiras;206569
3156707089546;7089546;SABARA CENTRO DE SAUDE MENTAL INFANTIL CAPSI;34505340;70;31;;2018;12;4;CAPS INFANTO/JUVENIL;315670;Minas Gerais;20732660;Sabará;131294;MG;31016;Belo Horizonte/ Nova Lima/ Caeté ;3292954
3550302067811;2067811;CAPS ADULTO II ITAQUERA;8210170;70;35;;2018;12;2;CAPS II;355030;São Paulo;46024937;São Paulo;12200180;SP;35016;São Paulo;12200180
3550302786540;2786540;CAPS AD III J ANGELA;4923120;70;35;;2018;12;3;CAPS III;355030;São Paulo;46024937;São Paulo;12200180;SP;35016;São Paulo;12200180
3118002172356;2172356;CENTRO DE ATENCAO PSICOSSOCIAL CAPS II;36415000;70;31;;2018;12;2;CAPS II;311800;Minas Gerais;20732660;Congonhas;55562;MG;31078;Congonhas;127684
4113702579375;2579375;CAPSAD ESPACO VIDA COMUNIDADE TERAPEUTICA;86031730;70;41;;2018;12;5;CAPS ALCOOL E DROGA;411370;Paraná;11835379;Londrina;588125;PR;41017;17ª RS Londrina;986527
3518806443281;6443281;CAPS III ALVORECER;7241270;70;35;;2018;12;3;CAPS III;351880;São Paulo;46024937;Guarulhos;1383272;SP;35011;Alto do Tietê;3106798
2211203469824;3469824;CENTRO DE ATENCAO PSICOSSOCIAL CAPS URUCUI;64860000;70;22;;2018;12;1;CAPS I;221120;Piauí;3270174;Uruçuí;25166;PI;22007;Tabuleiros do Alto Parnaíba;52185
3503303583686;3583686;CAPS II CENTRO DE ATENCAO PSICOS IDALINA C VICTORELLO ARARAS;13607200;70;35;17;2018;12;2;CAPS II;350330;São Paulo;46024937;Araras;131300;SP;35101;Araras;334615
2306553587959;3587959;CENTRO DE ATENCAO PSICOSSOCIAL CAPS;62590000;70;23;;2018;12;2;CAPS II;230655;Ceará;8936431;Itarema;42698;CE;23012;12ª Região Acaraú;244232
4314902264293;2264293;CAPS INF II CASA HARMONIA;90050240;70;43;;2018;12;4;CAPS INFANTO/JUVENIL;431490;Rio Grande do Sul;11088065;Porto Alegre;1404269;RS;43010;Região 10 - Capital e Vale do Gravataí;2235272
3556202097761;2097761;CEMAP;13274010;70;35;;2018;12;1;CAPS I;355620;São Paulo;46024937;Valinhos;132846;SP;35072;Região Metropolitana de Campinas;3255127
2914803432793;3432793;CAPSI II CENTRO DE AT PSICDA INFANCIA E ADOLESCENCIA;45600200;70;29;;2018;12;4;CAPS INFANTO/JUVENIL;291480;Bahia;14659023;Itabuna;185500;BA;29012;Itabuna;464889
3169202109115;2109115;CENTRO DE ATENCAO PSICOSSOCIAL;36844000;70;31;;2018;12;1;CAPS I;316920;Minas Gerais;20732660;Tombos;8621;MG;31042;Carangola;126654
4309203409813;3409813;CAPS II;94055340;70;43;;2018;12;2;CAPS II;430920;Rio Grande do Sul;11088065;Gravataí;279205;RS;43010;Região 10 - Capital e Vale do Gravataí;2235272
2307302795329;2795329;CAPS DE JUAZEIRO DO NORTE;63041195;70;23;;2018;12;3;CAPS III;230730;Ceará;8936431;Juazeiro do Norte;269435;CE;23021;21ª Região Juazeiro do Norte;437268
2602900000329;329;CAPS ESTACAO CIDADANIA;54510280;70;26;;2018;12;2;CAPS II;260290;Pernambuco;9051113;Cabo de Santo Agostinho;203084;PE;26010;Recife;3974714
2602900029076;29076;CAPS CIRANDA DE VIDA;54510000;70;26;;2018;12;2;CAPS II;260290;Pernambuco;9051113;Cabo de Santo Agostinho;203084;PE;26010;Recife;3974714
4209403446646;3446646;CENTRO DE ATENCAO PSICO SOCIAL;88790000;70;42;;2018;12;1;CAPS I;420940;Santa Catarina;7762154;Laguna;41269;SC;42016;Laguna;386545
3300402279819;2279819;CAPSII ESTACAO MENTAL;27330590;70;33;17;2018;12;2;CAPS II;330040;Rio de Janeiro;16615526;Barra Mansa;166654;RJ;33004;Médio Paraíba;873213
3549802823454;2823454;CAPS INFANTIL NORTE;15046560;70;35;17;2018;12;4;CAPS INFANTO/JUVENIL;354980;São Paulo;46024937;São José do Rio Preto;475643;SP;35155;São José do Rio Preto;760304
3170203223116;3223116;CAPS AD REDE AD;38414294;70;31;17;2018;12;6;CAPS ALCOOL E DROGAS III - MUNICIPAL;317020;Minas Gerais;20732660;Uberlândia;725536;MG;31075;Uberlândia / Araguari;954225
3548502040484;2040484;CAPS CENTRO;11015200;70;35;;2018;12;3;CAPS III;354850;São Paulo;46024937;Santos;414029;SP;35041;Baixada Santista;1835584
2914704027027;4027027;CAPS ITABERABA;46880000;70;29;;2018;12;2;CAPS II;291470;Bahia;14659023;Itaberaba;67605;BA;29011;Itaberaba;245763
3510403003582;3003582;CAPS II REVIVER CAPIVARI;13360000;70;35;;2018;12;2;CAPS II;351040;São Paulo;46024937;Capivari;50954;SP;35103;Piracicaba;619711
5001103496031;3496031;CENTRO DE ATENCAO PSICOSSOCIAL PROF ALZIRA A DE ALBUQUERQU;79200000;70;50;;2018;12;2;CAPS II;500110;Mato Grosso do Sul;2833742;Aquidauana;44437;MS;50001;Campo Grande;1549444
2304283493873;3493873;CAPS DE EUSEBIO;61760000;70;23;;2018;12;1;CAPS I;230428;Ceará;8936431;Eusébio;73667;CE;23001;1ª Região Fortaleza;2822811
3303703584976;3584976;CAPS AD CENTRO REG DE RECUP DE DEPEND QUIMICOS DR P DELGADO;25850000;70;33;;2018;12;1;CAPS I;330370;Rio de Janeiro;16615526;Paraíba do Sul;41786;RJ;33003;Centro-Sul;321895
3550306393411;6393411;CAPS AD II SAPOPEMBA;3922120;70;35;;2018;12;5;CAPS ALCOOL E DROGA;355030;São Paulo;46024937;São Paulo;12200180;SP;35016;São Paulo;12200180
3525303996336;3996336;CAPS AD II DR MILTON FALCAO JAU;17205190;70;35;;2018;12;5;CAPS ALCOOL E DROGA;352530;São Paulo;46024937;Jaú;132351;SP;35064;Jaú;322857
4322706380654;6380654;CENTRO DE ATENDIMENTO PSICOSOCIAL INFANTO JUVENIL;96880000;70;43;;2018;12;4;CAPS INFANTO/JUVENIL;432270;Rio Grande do Sul;11088065;Vera Cruz;26702;RS;43028;Região 28 - Vinte e Oito;339548
3167606188265;6188265;CAPS ESPERANCA SIMONESIA;36930000;70;31;;2018;12;1;CAPS I;316760;Minas Gerais;20732660;Simonésia;19807;MG;31059;Manhuaçu;344382
2508903769593;3769593;CENTRO DE ATENCAO PSICOSSOCIAL DE MAMANGUAPE CAPS;58280000;70;25;;2018;12;1;CAPS I;250890;Paraíba;4030961;Mamanguape;44599;PB;25014;14ª Região;156668
2709406669212;6669212;CAPS VICOSA;57700000;70;27;;2018;12;1;CAPS I;270940;Alagoas;3125254;Viçosa;24089;AL;27004;4ª Região de Saúde;121939
2707703860752;3860752;CAPS II MARIA SALETE DA SILVA;57100000;70;27;;2018;12;2;CAPS II;270770;Alagoas;3125254;Rio Largo;93729;AL;27001;1ª Região de Saúde;1250904
2904903870316;3870316;CENTRO DE ATENCAO PSICOSSOCIAL ANA NERY;44300000;70;29;;2018;12;1;CAPS I;290490;Bahia;14659023;Cachoeira;31982;BA;29005;Cruz das Almas;251478
2109103826988;3826988;CENTRO DE ATENDIMENTO PSICOSSOCIAL DE PRESIDENTE DUTRA;65760000;70;21;;2018;12;1;CAPS I;210910;Maranhão;6800605;Presidente Dutra;45102;MA;21012;Presidente Dutra;272627
3171303835839;3835839;CAPS CENTRO DE ATENCAO PSICOSSOCIAL;36572016;70;31;;2018;12;2;CAPS II;317130;Minas Gerais;20732660;Viçosa;85119;MG;31061;Viçosa;143065
2516003860000;3860000;CENTRO DE ATENCAO PSICO SOCIAL I;58225000;70;25;;2018;12;1;CAPS I;251600;Paraíba;4030961;Solânea;26777;PB;25002;2ª Região;292135
5007693872424;3872424;CENTRO DE ATENCAO PSICOSSOCIAL NOVO CAMINHAR;79490000;70;50;17;2018;12;1;CAPS I;500769;Mato Grosso do Sul;2833742;São Gabriel do Oeste;31846;MS;50001;Campo Grande;1549444
2403103803775;3803775;CAPS CENTRO DE APOIO PSIQUICO SOCIAL MARIA VENUS CUNHA;59380000;70;24;17;2018;12;2;CAPS II;240310;Rio Grande do Norte;3303953;Currais Novos;41341;RN;24004;4ª Região de Saúde - Caicó;296550
4108303860256;3860256;CAPS AD SOLIDARIEDADE;85853250;70;41;17;2018;12;5;CAPS ALCOOL E DROGA;410830;Paraná;11835379;Foz do Iguaçu;286323;PR;41009;9ª RS Foz do Iguaçu;445448
3101906675581;6675581;CENTRO DE ATENCAO PSICOSSOCIAL DAMIAO TADEU TOZZI CAPS DIA;37940000;70;31;17;2018;12;1;CAPS I;310190;Minas Gerais;20732660;Alpinópolis;17883;MG;31092;Passos;203276
2305906196586;6196586;CENTRO DE ATENCAO PSICOSSOCIAL DE IPUEIRAS;62230000;70;23;;2018;12;1;CAPS I;230590;Ceará;8936431;Ipueiras;36751;CE;23015;15ª Região Crateús;290296
1507906490913;6490913;CAPS 1 MARAJO SOURE;68870000;70;15;;2018;12;1;CAPS I;150790;Pará;8442962;Soure;24183;PA;15013;Marajó I;253670
2106803895572;3895572;CENTRO DE ATENCAO PSICOSSOCIAL CAPS MIRINZAL;65265000;70;21;;2018;12;1;CAPS I;210680;Maranhão;6800605;Mirinzal;13958;MA;21011;Pinheiro;391238
5102506717179;6717179;CAPSI INFANTO JUVENIL;78200000;70;51;;2018;12;4;CAPS INFANTO/JUVENIL;510250;Mato Grosso;3784239;Cáceres;92639;MT;51011;Oeste Matogrossense;189033
5217606705499;6705499;CENTRO DE ATENCAO PSICOSSOCIAL;73750010;70;52;;2018;12;2;CAPS II;521760;Goiás;6950976;Planaltina;108846;GO;52003;Entorno Norte;271278
4300603582760;3582760;CAPS INFANTIL ALVORADA;94824700;70;43;;2018;12;4;CAPS INFANTO/JUVENIL;430060;Rio Grande do Sul;11088065;Alvorada;185921;RS;43010;Região 10 - Capital e Vale do Gravataí;2235272
2921503851192;3851192;CENTRO DE ATENCAO PSICOSSOCIAL WALDENOR BATISTA DOS SANTOS;48800000;70;29;;2018;12;1;CAPS I;292150;Bahia;14659023;Monte Santo;47758;BA;29025;Serrinha;641288
2211003866246;3866246;CAPS II LESTE SUDESTE;64049570;70;22;;2018;12;2;CAPS II;221100;Piauí;3270174;Teresina;868523;PI;22004;Entre Rios;1244584
2306402426269;2426269;CAPS DE ITAPIPOCA CAPS 2;62500061;70;23;17;2018;12;2;CAPS II;230640;Ceará;8936431;Itapipoca;132711;CE;23006;6ª Região Itapipoca;305761
2504003870839;3870839;CENTRO DE ATENCAO PSICOSSOCIAL INFANTO JUV CAPSI VIVA GENTE;58400492;70;25;;2018;12;4;CAPS INFANTO/JUVENIL;250400;Paraíba;4030961;Campina Grande;418140;PB;25016;16ª Região;553480
4300405494400;5494400;CAPS AD CENTRO DE ATENCAO PSICOSOCIAL ALCOOL E OUTRAS DROGA;97541100;70;43;;2018;12;5;CAPS ALCOOL E DROGA;430040;Rio Grande do Sul;11088065;Alegrete;71945;RS;43003;Região 03 - Fronteira Oeste;442103
